date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
2023-12-21,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.1,11305,7349,970,0,0,90,90,1,127,2023,12,21,3,51,355,4,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,1499.6999999999998,0.3,0.13199074704041366,0.7086614173228346,-37,117.0,136.0,96.0,133.0,135.14285714285714,176.5,154.36666666666667,25.036164319031354,69.0,136.0,3999.2,-499.89999999999964,69.0,21.0,1.0
2023-12-25,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,8857,13433,1645,0,0,266,155,0,155,2023,12,25,0,52,359,4,0.0,1.0,-2.4492935982947064e-16,1.0,-0.10310169744743544,0.9946708199115211,999.8000000000002,0.20000000000000004,0.12245961438249088,1.7161290322580645,111,127.0,101.0,182.0,119.0,133.85714285714286,178.71428571428572,154.16666666666666,25.215263706920435,90.0,70.0,3499.3,499.89999999999964,90.0,176.0,1.0
2023-12-26,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,7834,4373,502,0,0,59,59,1,104,2023,12,26,1,52,360,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.0859647987374467,0.9962981749346077,1499.6999999999998,0.3,0.11479533501029042,0.5673076923076923,-45,155.0,129.0,94.0,123.0,141.57142857142858,176.78571428571428,155.36666666666667,21.46980160486806,155.0,129.0,3999.2,-499.89999999999964,266.0,-207.0,1.0
2024-01-03,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,9419,11180,1166,0,0,242,166,0,166,2024,1,3,2,1,3,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,2499.5,0.5,0.10429338103756708,1.4578313253012047,76,104.0,167.0,114.0,148.0,138.0,177.5,154.73333333333332,25.59296778413974,59.0,167.0,3499.3,-999.8000000000002,59.0,183.0,1.0
2024-01-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.4,9813,15987,1941,0,0,167,167,1,190,2024,1,19,4,3,19,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.3212696616923644,0.9469877530760753,1999.6,0.39999999999999997,0.12141114655657721,0.8789473684210526,-23,166.0,169.0,397.0,118.0,137.85714285714286,181.21428571428572,155.33333333333334,25.406223459542453,166.0,148.0,2499.5,499.9000000000001,242.0,-75.0,1.0
2024-01-31,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,8173,11236,1605,0,0,243,135,0,135,2024,1,31,2,5,31,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,999.8000000000002,0.20000000000000004,0.14284442862228552,1.8,108,190.0,127.0,317.0,165.0,140.85714285714286,166.42857142857142,157.73333333333332,30.438071398763174,167.0,83.0,2999.4,999.7999999999997,167.0,76.0,1.0
2024-02-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,7709,6665,729,0,0,200,106,0,106,2024,2,2,4,5,33,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,1499.6999999999998,0.3,0.10937734433608402,1.8867924528301887,94,135.0,117.0,325.0,176.0,142.0,153.42857142857142,156.73333333333332,29.977769541223054,135.0,69.0,3999.2,-499.89999999999964,243.0,-43.0,1.0
2024-02-11,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.2,7847,11494,1827,0,1,262,153,0,153,2024,2,11,6,6,42,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,1499.6999999999998,0.3,0.15895249695493302,1.7124183006535947,109,106.0,127.0,136.0,144.0,140.42857142857142,137.78571428571428,154.4,31.74301572974852,106.0,90.0,3499.3,0.0,200.0,62.0,1.0
2024-02-16,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.4,11336,9758,1424,0,0,158,134,0,134,2024,2,16,4,7,47,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,1499.6999999999998,0.3,0.14593154334904693,1.1791044776119404,24,153.0,155.0,101.0,103.0,144.14285714285714,139.0,154.7,31.429437217512145,153.0,155.0,3499.3,0.0,262.0,-104.0,1.0
2024-02-22,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.4,11008,7063,1257,0,0,185,121,0,121,2024,2,22,3,8,53,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,1499.6999999999998,0.3,0.1779697012600878,1.5289256198347108,64,134.0,104.0,129.0,124.0,141.14285714285714,141.35714285714286,155.73333333333332,31.221939782940105,134.0,59.0,3499.3,0.0,158.0,27.0,1.0
2024-02-26,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.5,11815,7209,744,0,0,87,87,1,99,2024,2,26,0,9,57,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446,999.8000000000002,0.20000000000000004,0.10320432792342905,0.8787878787878788,-12,121.0,166.0,167.0,128.0,143.57142857142858,140.78571428571428,155.63333333333333,28.38342910254259,121.0,166.0,3499.3,499.89999999999964,185.0,-98.0,1.0
2024-02-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,11392,11966,1837,0,0,246,152,0,152,2024,2,27,1,9,58,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814,1499.6999999999998,0.3,0.15351830185525656,1.618421052631579,94,99.0,190.0,169.0,150.0,134.0,135.92857142857142,154.66666666666666,30.757112998459654,87.0,167.0,3999.2,-499.89999999999964,87.0,159.0,1.0
2024-03-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,9997,9415,1033,0,1,299,161,0,161,2024,3,2,5,9,62,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847,2499.5,0.5,0.10971853425385024,1.8571428571428572,138,152.0,135.0,127.0,149.0,128.57142857142858,134.71428571428572,154.73333333333332,21.046433924833863,152.0,135.0,3499.3,-999.8000000000002,246.0,53.0,1.0
2024-03-11,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,10106,5828,1013,0,0,139,100,0,100,2024,3,11,0,11,71,1,0.0,1.0,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,1499.6999999999998,0.3,0.17381606039807823,1.39,39,161.0,106.0,117.0,108.0,132.28571428571428,137.14285714285714,155.13333333333333,24.397501823713657,161.0,106.0,2499.5,999.8000000000002,299.0,-160.0,1.0
2024-03-12,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.1,10642,9024,694,0,0,302,158,0,158,2024,3,12,1,11,72,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,2499.5,0.5,0.07690602836879433,1.9113924050632911,144,100.0,153.0,127.0,139.0,131.42857142857142,135.92857142857142,154.86666666666667,25.55293292270766,100.0,153.0,3499.3,-999.8000000000002,139.0,163.0,1.0
2024-03-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,12722,7630,1280,0,0,102,102,1,111,2024,3,18,0,12,78,1,0.0,1.0,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828,999.8000000000002,0.20000000000000004,0.16775884665792923,0.918918918918919,-9,158.0,134.0,155.0,133.0,132.14285714285714,138.14285714285714,155.5,26.314942342255026,158.0,134.0,2499.5,1499.6999999999998,302.0,-200.0,1.0
2024-03-24,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.4,15475,15913,1866,0,1,348,179,0,179,2024,3,24,6,12,84,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,999.8000000000002,0.20000000000000004,0.11726261547162697,1.9441340782122905,169,111.0,121.0,104.0,96.0,128.85714285714286,135.0,154.76666666666668,27.455591849558452,102.0,121.0,3999.2,0.0,102.0,246.0,1.0
2024-03-26,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,14916,11427,1582,0,0,241,153,0,153,2024,3,26,1,13,86,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,999.8000000000002,0.20000000000000004,0.13844403605495756,1.5751633986928104,88,179.0,99.0,166.0,182.0,137.14285714285714,140.35714285714286,157.53333333333333,32.901005918910826,179.0,87.0,3999.2,0.0,348.0,-107.0,1.0
2024-04-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.9,12999,15828,1607,0,0,117,117,1,157,2024,4,2,1,14,93,2,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,999.8000000000002,0.20000000000000004,0.10152893606267374,0.7452229299363057,-40,153.0,152.0,190.0,94.0,144.85714285714286,139.42857142857142,156.56666666666666,28.503967977743084,153.0,152.0,3999.2,0.0,241.0,-124.0,1.0
2024-04-05,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.3,9753,5897,595,0,0,216,130,0,130,2024,4,5,4,14,96,2,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,1999.6,0.39999999999999997,0.10089876208241479,1.6615384615384616,86,157.0,161.0,135.0,114.0,145.57142857142858,137.07142857142858,158.66666666666666,28.77416168982849,117.0,161.0,3999.2,-999.7999999999997,117.0,99.0,1.0
2024-04-07,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,3.8,12713,8877,725,0,1,275,145,0,145,2024,4,7,6,14,98,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,1999.6,0.39999999999999997,0.08167173594682889,1.896551724137931,130,130.0,100.0,106.0,397.0,141.14285714285714,136.71428571428572,159.2,28.386784316113324,130.0,100.0,2999.4,0.0,216.0,59.0,1.0
2024-04-10,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,6581,8212,844,0,0,204,129,0,129,2024,4,10,2,15,101,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,999.8000000000002,0.20000000000000004,0.10277642474427667,1.5813953488372092,75,145.0,158.0,153.0,317.0,147.57142857142858,139.5,150.8,21.862122059681052,145.0,158.0,2999.4,999.7999999999997,275.0,-71.0,1.0
2024-04-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.2,16131,8457,655,0,0,191,147,0,147,2024,4,18,3,16,109,2,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,1999.6,0.39999999999999997,0.07745063261203737,1.2993197278911566,44,129.0,111.0,134.0,325.0,143.42857142857142,137.78571428571428,144.53333333333333,22.299903907544696,129.0,102.0,3999.2,-999.7999999999997,204.0,-13.0,1.0
2024-04-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.2,9779,10820,1370,0,0,95,95,1,166,2024,4,19,4,16,110,2,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,1999.6,0.39999999999999997,0.1266173752310536,0.572289156626506,-71,147.0,179.0,121.0,136.0,148.57142857142858,138.71428571428572,138.6,17.125586538443756,147.0,179.0,2999.4,0.0,191.0,-96.0,1.0
2024-04-24,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,15127,8598,1321,0,0,177,127,0,127,2024,4,24,2,17,115,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595,999.8000000000002,0.20000000000000004,0.15364038148406606,1.3937007874015748,50,166.0,153.0,99.0,101.0,146.71428571428572,141.92857142857142,139.6,13.622460444847716,95.0,153.0,2999.4,999.7999999999997,95.0,82.0,1.0
2024-04-30,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.8,7551,15157,1805,0,0,85,85,1,153,2024,4,30,1,18,121,2,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8717063187093218,-0.4900286664290592,999.8000000000002,0.20000000000000004,0.11908689054562248,0.5555555555555556,-68,127.0,157.0,152.0,129.0,143.0,143.92857142857142,140.46666666666667,15.088627063675458,127.0,117.0,3999.2,0.0,177.0,-92.0,1.0
2024-05-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.0,13760,6284,586,0,0,187,118,0,118,2024,5,2,3,18,123,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,1999.6,0.39999999999999997,0.09325270528325907,1.5847457627118644,69,153.0,130.0,161.0,167.0,142.42857142857142,144.0,141.26666666666668,14.535670410604638,85.0,130.0,3999.2,-999.7999999999997,85.0,102.0,1.0
2024-05-04,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.2,15984,8843,1548,0,1,181,121,0,121,2024,5,4,5,18,125,2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719,999.8000000000002,0.20000000000000004,0.17505371480266876,1.4958677685950412,60,118.0,145.0,100.0,169.0,140.71428571428572,140.92857142857142,139.63333333333333,16.780090243244874,118.0,145.0,2999.4,999.7999999999997,187.0,-6.0,1.0
2024-05-06,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.5,10256,5962,1002,0,0,67,67,1,126,2024,5,6,0,19,127,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,1499.6999999999998,0.3,0.16806440791680644,0.5317460317460317,-59,121.0,129.0,158.0,127.0,137.28571428571428,142.42857142857142,138.03333333333333,18.154102251872516,121.0,129.0,3999.2,-499.89999999999964,181.0,-114.0,1.0
2024-05-07,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.1,11014,14397,1760,0,0,275,166,0,166,2024,5,7,1,19,128,2,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,1499.6999999999998,0.3,0.12224769049107453,1.6566265060240963,109,126.0,147.0,111.0,117.0,136.85714285714286,140.14285714285714,138.0,18.415831698374944,67.0,147.0,3499.3,0.0,67.0,208.0,1.0
2024-05-17,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.0,15849,5798,897,0,0,176,91,0,91,2024,5,17,4,20,138,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,999.8000000000002,0.20000000000000004,0.1547085201793722,1.934065934065934,85,166.0,166.0,179.0,127.0,139.57142857142858,144.07142857142858,139.63333333333333,21.32961277080281,166.0,95.0,3499.3,499.89999999999964,275.0,-99.0,1.0
2024-05-20,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.8,6937,10163,1071,0,0,230,116,0,116,2024,5,20,0,21,141,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,999.8000000000002,0.20000000000000004,0.10538226901505461,1.9827586206896552,114,91.0,127.0,153.0,155.0,128.85714285714286,137.78571428571428,138.43333333333334,24.45014363576501,91.0,127.0,3999.2,0.0,176.0,54.0,1.0
2024-05-22,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,15948,12569,1529,0,0,266,153,0,153,2024,5,22,2,21,143,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.7775971469736269,1499.6999999999998,0.3,0.12164850027846288,1.738562091503268,113,116.0,153.0,157.0,104.0,127.28571428571429,135.14285714285714,137.13333333333333,24.93801840373005,116.0,85.0,3999.2,-499.89999999999964,230.0,36.0,1.0
2024-05-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,3.9,13318,10380,1548,0,0,275,146,0,146,2024,5,27,0,22,148,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,1999.6,0.39999999999999997,0.14913294797687862,1.8835616438356164,129,153.0,118.0,130.0,166.0,127.28571428571429,134.85714285714286,138.76666666666668,24.93801840373005,153.0,118.0,3499.3,-499.9000000000001,266.0,9.0,1.0
2024-05-29,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,15517,4463,740,0,0,69,69,1,128,2024,5,29,2,22,150,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,2499.5,0.5,0.16580775263275824,0.5390625,-59,146.0,121.0,145.0,190.0,131.28571428571428,136.0,138.1,25.44087449829724,146.0,121.0,2999.4,-499.9000000000001,275.0,-206.0,1.0
2024-05-31,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.2,11234,6734,571,0,0,171,97,0,97,2024,5,31,4,22,152,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.5012418134457758,-0.865307254363206,999.8000000000002,0.20000000000000004,0.0847935847935848,1.7628865979381443,74,128.0,126.0,129.0,135.0,132.28571428571428,134.78571428571428,136.03333333333333,25.104543318652713,69.0,67.0,2499.5,1499.6999999999998,69.0,102.0,1.0
2024-06-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,15671,6585,899,0,1,89,89,1,106,2024,6,2,6,22,154,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,999.8000000000002,0.20000000000000004,0.13652239939255884,0.839622641509434,-17,97.0,166.0,147.0,106.0,128.14285714285714,132.5,134.76666666666668,28.480569817734928,97.0,166.0,3999.2,0.0,171.0,-82.0,1.0
2024-06-11,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,3.9,13134,12186,1819,0,0,272,156,0,156,2024,6,11,1,24,163,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,1999.6,0.39999999999999997,0.1492696537009683,1.7435897435897436,116,106.0,91.0,166.0,153.0,119.57142857142857,129.57142857142858,134.76666666666668,23.838743974583345,89.0,91.0,3999.2,-999.7999999999997,89.0,183.0,1.0
2024-06-14,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,7850,7889,684,0,0,70,70,1,119,2024,6,14,4,24,166,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447,999.8000000000002,0.20000000000000004,0.08670300418303968,0.5882352941176471,-49,156.0,116.0,127.0,134.0,128.85714285714286,128.85714285714286,134.86666666666667,23.511901748041144,156.0,116.0,2999.4,999.7999999999997,272.0,-202.0,1.0
2024-06-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.1,12737,14589,1977,0,0,314,197,0,197,2024,6,18,1,25,170,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,2499.5,0.5,0.13551305778326136,1.5939086294416243,117,119.0,153.0,153.0,121.0,129.28571428571428,128.28571428571428,134.36666666666667,23.264524393120773,70.0,153.0,3999.2,-1499.6999999999998,70.0,244.0,1.0
2024-06-22,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.4,13612,8677,1115,0,1,139,115,0,115,2024,6,22,5,25,174,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703663,999.8000000000002,0.20000000000000004,0.1285006338596289,1.208695652173913,24,197.0,146.0,118.0,99.0,135.57142857142858,131.42857142857142,136.9,34.14116353639785,197.0,146.0,2499.5,1499.6999999999998,314.0,-175.0,1.0
2024-06-25,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,15666,12816,1849,0,0,259,162,0,162,2024,6,25,1,26,177,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752,1499.6999999999998,0.3,0.14427278401997504,1.5987654320987654,97,115.0,128.0,121.0,152.0,131.14285714285714,131.21428571428572,137.43333333333334,34.57083824761663,115.0,69.0,3999.2,-499.89999999999964,139.0,120.0,1.0
2024-07-04,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.5,14032,8658,928,0,0,212,121,0,121,2024,7,4,3,27,186,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.060213277365792774,-0.9981855344718586,1499.6999999999998,0.3,0.10718410718410719,1.7520661157024793,91,162.0,97.0,126.0,161.0,136.0,134.14285714285714,137.76666666666668,36.39597047293396,162.0,97.0,3499.3,0.0,259.0,-47.0,1.0
2024-07-08,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,9222,11265,1448,0,0,72,72,1,138,2024,7,8,0,28,190,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,1499.6999999999998,0.3,0.12853972481136264,0.5217391304347826,-66,121.0,106.0,166.0,100.0,139.42857142857142,133.78571428571428,136.43333333333334,33.09006468643411,121.0,89.0,3499.3,0.0,212.0,-140.0,1.0
2024-07-16,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,13434,3807,521,0,0,138,109,0,109,2024,7,16,1,29,198,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,1499.6999999999998,0.3,0.13685316522195956,1.2660550458715596,29,138.0,156.0,91.0,158.0,144.0,131.78571428571428,137.7,29.743346594939144,72.0,156.0,3499.3,0.0,72.0,66.0,1.0
2024-07-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,12201,12622,1862,0,0,277,143,0,143,2024,7,19,4,29,201,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3131070409358267,-0.9497178427914317,999.8000000000002,0.20000000000000004,0.14752020282047218,1.937062937062937,134,109.0,119.0,116.0,111.0,137.28571428571428,133.07142857142858,136.06666666666666,31.815689450931416,109.0,70.0,3499.3,499.89999999999964,138.0,139.0,1.0
2024-07-23,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.4,9706,11065,1892,0,0,169,162,0,162,2024,7,23,1,30,205,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,2499.5,0.5,0.17098960686850428,1.0432098765432098,7,143.0,197.0,153.0,179.0,140.71428571428572,135.0,137.13333333333333,30.79347488085922,143.0,197.0,3999.2,-1499.6999999999998,277.0,-108.0,1.0
2024-07-29,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.4,16368,8299,732,0,0,191,147,0,147,2024,7,29,0,31,211,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,1999.6,0.39999999999999997,0.088203397999759,1.2993197278911566,44,162.0,115.0,146.0,153.0,135.71428571428572,135.64285714285714,136.56666666666666,21.600264548644823,162.0,115.0,2499.5,499.9000000000001,169.0,22.0,1.0
